time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,visibility,nearestStormDistance
1049605200,Clear,0,0,74.22,75.5,70.55,0.88,1018.1,5.23,83,0.15,0,9.997,-1
1049691600,Humid and Partly Cloudy,0,0,77.08,78.51,72.43,0.86,1017.7,12.68,119,0.48,0,9.997,-1
1049778000,Clear,0,0,76.64,77.91,71.12,0.83,1018.4,9.23,101,0.13,0,9.997,-1
1049864400,Partly Cloudy,0,0,74.8,76.04,70.48,0.86,1015.4,5.82,132,0.49,0,9.997,-1
1049950800,Clear,0,0,73.32,74.39,68.86,0.86,1010.9,11.85,268,0.22,0,9.997,-1
1050037200,Clear,0,0,59.88,59.88,51.99,0.75,1012.9,5.6,224,0,0,9.997,-1
1050123600,Clear,0,0,62.18,62.18,55.1,0.78,1015.2,5.91,292,0,0,9.997,-1
1050210000,Partly Cloudy,0,0,65.49,65.49,56.45,0.73,1018.2,6.83,296,0.46,0,9.997,-1
1050296400,Clear,0,0,65.19,65.19,56.33,0.73,1022.1,3.88,270,0,0,9.997,-1
1050382800,Mostly Cloudy,0,0,72.4,72.83,63.74,0.74,1021.8,8.65,68,0.81,0,9.997,-1
1050469200,Clear,0,0,72.88,73.45,64.95,0.76,1016.6,5.92,32,0.11,0,9.658,-1
1050555600,Mostly Cloudy,0,0,71.06,72.12,68.16,0.91,1012.9,5.17,300,0.74,0,9.363,-1
1050642000,Clear,0,0,74.5,75.3,67.12,0.78,1013.5,4.83,104,0.27,0,9.997,-1
1050728400,Overcast,0,0,75.89,76.77,67.92,0.76,1015.9,5.57,94,0.91,0,9.997,-1
1050814800,Clear,0,0,74.47,75.1,65.69,0.74,1018.7,9.11,82,0.28,0,9.997,-1
1050901200,Clear,0,0,72.42,72.78,63.22,0.73,1018.3,3.22,36,0.13,0,9.997,-1
1050987600,Clear,0,0,71.86,72.23,63.17,0.74,1014.7,1.65,64,0.02,0,9.997,-1
1051074000,Clear,0,0,73.47,74.42,68,0.83,1013.6,6.24,295,0.12,0,9.801,-1
1051160400,Clear,0,0,73.77,74.21,64.08,0.72,1015.5,4.65,87,0,0,9.997,-1
1051246800,Clear,0,0,74.29,74.73,64.08,0.71,1013.9,7.9,105,0.2,0,9.997,-1
1051333200,Partly Cloudy,0,0,78.21,79.54,71.9,0.81,1010.6,8.01,163,0.36,0,9.997,-1
1051419600,Partly Cloudy,0,0,73.02,73.29,62.48,0.7,1010.6,9.97,244,0.35,0,9.997,-1
1051506000,Mostly Cloudy,0,0,75.79,77.19,71.81,0.87,1013.3,4.49,201,0.77,0,9.997,-1
1051592400,Mostly Cloudy,0,0,74.08,75.41,70.96,0.9,1014.2,3.73,182,0.78,0,9.997,-1
1051678800,Clear,0,0,76.35,77.5,70.14,0.81,1013.8,4.33,144,0.04,0,9.997,-1
1051765200,Light Rain,0.0314,0.96,72.66,73.87,69.62,0.9,1015.7,7.75,171,1,0,7.915,-1
1051851600,Clear,0,0,74.81,76.23,71.77,0.9,1014,4.86,240,0.09,0,9.828,-1
1051938000,Clear,0,0,74.36,75.65,70.7,0.88,1015.7,5.61,257,0,0,9.997,-1
1052024400,Clear,0,0,75.63,77.02,71.74,0.88,1017,3.13,267,0.15,0,9.997,-1
1052110800,Humid,0,0,77.39,78.88,72.92,0.86,1017,4.04,155,0.06,0,9.997,-1
1052197200,Humid,0,0,79.17,82.82,73.72,0.83,1017.5,9.78,119,0.1,0,9.997,-1
1052283600,Humid and Partly Cloudy,0,0,78.9,82.36,74.02,0.85,1019.5,6.02,98,0.58,0,9.36,-1
1052370000,Humid,0,0,79.49,83.03,72.28,0.79,1018.5,8.78,113,0.21,0,9.997,-1
1052456400,Humid,0,0,78.89,82.21,73.39,0.83,1019.2,7.56,121,0.12,0,9.997,-1
1052542800,Humid,0,0,78.43,79.85,72.68,0.83,1018.8,5.66,120,0.1,0,9.997,-1
1052629200,Humid,0,0,78.65,81.57,72.35,0.81,1017.7,4.83,141,0.03,0,9.997,-1
1052715600,Humid and Partly Cloudy,0,0,78.92,82.16,72.89,0.82,1018.6,2.55,178,0.37,0,9.997,-1
1052802000,Humid and Mostly Cloudy,0,0,80.12,84.28,72.82,0.78,1017.5,4.68,234,0.68,0,9.997,-1
1052888400,Humid,0,0,76.39,77.88,72.73,0.88,1016.5,0.48,238,0.17,0,8.438,-1
1052974800,Humid,0,0,78.31,79.83,73.37,0.85,1016,0.55,117,0.18,0,9.997,-1
1053061200,Humid,0,0,79.97,84.17,73.25,0.8,1015.8,6.09,169,0.17,0,9.997,-1
1053147600,Humid,0,0,80.63,85.26,73.14,0.78,1016.7,5.23,126,0.2,0,9.997,-1
1053234000,Humid,0,0,81.08,85.58,72.22,0.75,1015.9,9.76,107,0.17,0,9.997,-1
1053320400,Humid,0,0,78.93,82.06,72.26,0.8,1016.3,6.99,124,0.12,0,9.997,-1
1053406800,Humid,0,0,79.36,83.12,73.44,0.82,1017.1,3.26,69,0.15,0,9.997,-1
1053493200,Clear,0,0,79.91,83.09,70.2,0.72,1016.4,11.14,49,0.3,0,9.997,-1
1053579600,Possible Drizzle,0.003,0.41,78.05,78.96,68.51,0.73,1015.6,6.73,93,0.67,0,9.658,-1
1053666000,Light Rain,0.0935,0.91,72.93,74.2,70.19,0.91,1015.1,5.11,113,1,0,9.997,-1
1053752400,Humid,0.0037,0.37,73.88,75.48,72.62,0.96,1013.5,2.47,132,0.2,0,9.78,-1
1053838800,Clear,0,0,72.85,74.22,70.78,0.93,1013.7,0.92,160,0.03,0,9.098,-1
1053925200,Humid,0,0,76.98,78.59,73.7,0.9,1014.4,5.51,155,0.12,0,9.997,-1
1054011600,Humid,0,0,78.6,81.78,74.26,0.87,1015.8,1.14,142,0.15,0,9.997,-1
1054098000,Light Rain and Humid,0.0179,1,73.22,74.86,72.64,0.98,1017.3,2.02,327,0.54,0,9.959,-1
1054184400,Possible Drizzle and Humid,0.0041,0.49,76.39,78.02,73.7,0.91,1015.2,3.47,138,0.91,0,9.803,-1
1054270800,Clear,0,0,73.76,75.18,71.41,0.92,1012,5.83,276,0,0,8.462,-1
1054357200,Clear,0,0,74.26,75.45,69.97,0.87,1013.8,5.67,251,0,0,9.478,-1
1054443600,Humid,0,0,79.66,83.8,73.87,0.83,1013.7,7.02,214,0,0,9.997,-1
1054530000,Humid,0,0,78.45,81.42,73.94,0.86,1013.3,6.22,223,0,0,9.997,-1
1054616400,Humid and Mostly Cloudy,0,0,79.52,83.97,75.25,0.87,1014.9,0.95,128,0.63,0,9.44,-1
1054702800,Humid,0,0,79.21,83.1,74.48,0.85,1014.3,7.46,126,0.06,0,9.997,-1
1054789200,Humid and Partly Cloudy,0,0,77.68,79.31,74.01,0.89,1014.9,0.41,117,0.37,0,9.997,-1
1054875600,Humid,0,0,78.65,81.99,74.93,0.88,1015.4,4.65,126,0.2,0,9.997,-1
1054962000,Humid,0,0,79.59,83.61,73.68,0.82,1015.5,7.28,142,0.27,0,9.997,-1
1055048400,Humid,0,0,79.29,83.62,75.7,0.89,1015.6,3.34,136,0.23,0,9.997,-1
1055134800,Humid and Partly Cloudy,0,0,78.07,79.76,74.58,0.89,1016,0.24,90,0.34,0,9.997,-1
1055221200,Humid,0,0,75.16,76.87,73.8,0.96,1017.6,1,67,0.2,0,9.997,-1
1055307600,Humid,0,0,78.98,82.81,75.27,0.88,1017.8,1.99,91,0.22,0,9.997,-1
1055394000,Humid,0.0265,0.11,79.79,84.27,74.44,0.84,1017,7.67,101,0.3,0,9.316,-1
1055480400,Humid,0,0,80.07,84.18,72.79,0.79,1016.1,7.97,110,0.26,0,9.997,-1
1055566800,Humid,0,0,79.59,83.65,73.78,0.82,1015.7,6.52,107,0.14,0,9.997,-1
1055653200,Humid,0,0,80.7,85.49,73.39,0.78,1016,8.36,148,0.27,0,9.997,-1
1055739600,Humid,0,0,77.91,79.46,73.5,0.86,1016.2,8.21,105,0.23,0,9.64,-1
1055826000,Humid and Partly Cloudy,0,0,79.64,83.68,73.54,0.82,1015.7,6.82,109,0.4,0,9.997,-1
1055912400,Humid and Mostly Cloudy,0,0,78.12,79.64,73.3,0.85,1015.3,5.62,219,0.69,0,9.997,-1
1055998800,Humid and Partly Cloudy,0,0,80.34,85.61,75.1,0.84,1015.5,3.56,168,0.41,0,9.997,-1
1056085200,Humid and Partly Cloudy,0,0,77.36,79.15,75.05,0.93,1016,0.29,170,0.35,0,9.719,-1
1056171600,Humid and Partly Cloudy,0,0,78.71,82.29,75.77,0.91,1015.8,0.72,209,0.34,0,9.997,-1
1056258000,Drizzle and Humid,0.0065,0.9,75.38,77.18,74.5,0.97,1015.3,5.38,220,0.55,0,9.997,-1
1056344400,Humid,0.0009,0.14,75.17,76.83,73.49,0.95,1014.1,4.94,222,0.31,0,9.997,-1
1056430800,Humid and Partly Cloudy,0,0,75.22,76.94,73.91,0.96,1016,6.23,258,0.47,0,9.997,-1
1056517200,Mostly Cloudy,0,0,78.29,79.58,71.57,0.8,1018.3,4.92,32,0.65,0,9.997,-1
1056603600,Humid and Partly Cloudy,0,0,79.37,82.89,72.5,0.8,1017.8,4.2,48,0.34,0,9.997,-1
1056690000,Humid,0,0,77.68,79.12,72.62,0.84,1016.4,1.83,181,0.23,0,9.997,-1
1056776400,Partly Cloudy,0,0,80.86,85.03,71.77,0.74,1016.8,4.15,144,0.4,0,9.997,-1
1056862800,Humid and Partly Cloudy,0,0,83,93.04,78.1,0.85,1019.1,7.55,129,0.5,0,9.719,-1
1056949200,Humid and Partly Cloudy,0,0,82.73,90.73,76.08,0.8,1022.4,11.17,92,0.49,0,9.997,-1
1057035600,Humid,0,0,82.1,89.22,75.59,0.81,1020.7,7.85,110,0.22,0,9.997,-1
1057122000,Humid,0,0,81.99,88.6,74.96,0.79,1017.8,6.53,133,0.22,0,9.623,-1
1057208400,Humid,0,0,77.83,79.41,73.68,0.87,1016.4,1.57,172,0.09,0,9.997,-1
1057294800,Humid and Partly Cloudy,0,0,81.17,87.11,74.94,0.81,1018,3.09,22,0.41,0,9.997,-1
1057381200,Humid and Partly Cloudy,0,0,82.98,90.71,75.5,0.78,1019.2,10.62,105,0.39,0,9.687,-1
1057467600,Rain and Humid,0.1479,0.82,81.73,88.6,75.67,0.82,1018.3,8.42,110,0.57,0,9.997,-1
1057554000,Humid,0,0,82.22,88.7,74.51,0.78,1019.2,9.32,110,0.3,0,9.997,-1
1057640400,Humid,0,0,82.35,90.33,76.46,0.82,1021.5,7.59,80,0.12,0,9.997,-1
1057726800,Humid,0,0,82.23,88.59,74.32,0.77,1020.2,9.1,106,0.16,0,9.997,-1
1057813200,Humid and Partly Cloudy,0,0,82.42,88.34,73.47,0.74,1019,8.95,114,0.33,0,9.997,-1
1057899600,Humid,0,0,82.54,89.87,75.4,0.79,1018.5,6.75,105,0.19,0,9.997,-1
1057986000,Humid and Partly Cloudy,0,0,82.38,89.23,74.89,0.78,1019.8,5.17,99,0.44,0,9.997,-1
1058072400,Humid and Mostly Cloudy,0,0,82.53,89.01,74.22,0.76,1019.5,11.03,114,0.6,0,9.997,-1
1058158800,Humid,0,0,81.63,87.57,74.31,0.79,1018.4,9.85,125,0.27,0,9.997,-1
1058245200,Humid,0,0,81.12,87.32,75.48,0.83,1019.3,4.46,90,0.3,0,9.997,-1
1058331600,Partly Cloudy,0,0,77.94,79.24,71.63,0.81,1019.3,3.86,127,0.34,0,9.997,-1
1058418000,Humid,0,0,81.33,87.13,74.44,0.8,1020.1,5.38,67,0.13,0,9.997,-1
1058504400,Humid,0,0,81.43,87.93,75.49,0.82,1019.7,4.35,98,0.19,0,9.997,-1
1058590800,Humid,0,0,81.91,88.45,74.96,0.8,1020.2,3.05,77,0.25,0,9.997,-1
1058677200,Humid,0,0,80.04,85.12,75.26,0.85,1019.9,1.07,103,0.24,0,9.997,-1
1058763600,Humid and Partly Cloudy,0,0,81.39,88.41,76.39,0.85,1018.5,3.51,174,0.34,0,9.997,-1
1058850000,Humid,0,0,79.15,82.4,72.12,0.79,1018.3,2.5,132,0.02,0,9.997,-1
1058936400,Partly Cloudy,0,0,77.38,78.4,69.26,0.76,1019.1,2.25,100,0.37,0,9.997,-1
1059022800,Clear,0,0,75.75,77.13,71.7,0.87,1018.8,4.81,20,0.2,0,9.997,-1
1059109200,Humid and Mostly Cloudy,0,0,80.38,85.25,74.1,0.81,1019.7,5.24,110,0.64,0,9.997,-1
1059195600,Humid,0,0,81.69,87.39,73.84,0.77,1020.7,10.06,75,0.3,0,9.997,-1
1059282000,Humid,0,0,82.13,88.47,74.41,0.78,1021.1,8.1,92,0.05,0,9.997,-1
1059368400,Humid,0,0,81.95,88.12,74.32,0.78,1018.8,5.25,95,0.2,0,9.997,-1
1059454800,Humid,0,0,80.45,85.19,73.69,0.8,1016.7,6.57,131,0.17,0,9.997,-1
1059541200,Humid,0,0,78.33,79.75,72.6,0.83,1018.5,0.48,150,0.14,0,9.997,-1
1059627600,Humid,0,0,78.1,79.64,73.54,0.86,1020.3,2.01,65,0.17,0,9.997,-1
1059714000,Humid and Partly Cloudy,0,0,81.73,88.42,75.38,0.81,1019.6,2.9,78,0.41,0,9.814,-1
1059800400,Humid,0,0,79.84,84.43,74.61,0.84,1017.9,5.81,70,0.19,0,9.997,-1
1059886800,Humid and Partly Cloudy,0,0,78.9,82.67,75.43,0.89,1017.3,5.2,77,0.39,0,9.997,-1
1059973200,Humid,0,0,81.21,88.6,76.92,0.87,1017.5,0.74,111,0.23,0,9.997,-1
1060059600,Humid and Partly Cloudy,0,0,79.42,83.56,74.53,0.85,1017.3,2.97,139,0.38,0,9.997,-1
1060146000,Humid,0,0,77.14,78.95,75.08,0.93,1014.9,0.21,119,0.17,0,9.719,-1
1060232400,Humid and Partly Cloudy,0,0,79.7,84.3,75.09,0.86,1015.9,4.15,117,0.44,0,9.997,-1
1060318800,Possible Drizzle and Humid,0.0032,0.49,77.68,79.38,74.5,0.9,1015.5,4.63,23,0.54,0,9.997,-1
1060405200,Humid,0,0,79.44,83.8,75.24,0.87,1016.1,3.51,159,0.18,0,9.997,-1
1060491600,Humid and Partly Cloudy,0,0,76.86,78.47,73.68,0.9,1016.9,4.71,136,0.34,0,9.997,-1
1060578000,Humid,0,0,80.08,85.4,75.51,0.86,1017.4,4.75,186,0.31,0,9.997,-1
1060664400,Humid and Partly Cloudy,0,0,76.21,77.91,74.09,0.93,1016.7,1.24,42,0.37,0,9.997,-1
1060750800,Humid and Partly Cloudy,0,0,82.08,88.12,73.98,0.77,1018.3,7.05,71,0.35,0,9.997,-1
1060837200,Light Rain and Humid,0.0173,0.77,79,83.26,77,0.94,1015.5,9.13,17,0.8,0,8.234,-1
1060923600,Humid and Mostly Cloudy,0.11,0.31,81.8,88.88,75.89,0.82,1019.6,5.3,97,0.61,0,9.997,-1
1061010000,Humid,0,0,81.45,87.31,74.4,0.79,1018.1,5.72,77,0.15,0,9.997,-1
1061096400,Humid and Partly Cloudy,0,0,81.22,86.86,74.33,0.8,1016.5,4.9,81,0.46,0,9.997,-1
1061182800,Humid,0,0,80.8,86.4,74.9,0.82,1017.6,6.05,160,0.18,0,9.997,-1
1061269200,Humid,0,0,79.57,83.79,74.31,0.84,1019.2,3.47,120,0.08,0,9.617,-1
1061355600,Humid and Mostly Cloudy,0,0,78.05,79.52,72.92,0.84,1020.2,9.98,141,0.69,0,9.921,-1
1061442000,Humid and Partly Cloudy,0,0,77.33,79.09,74.84,0.92,1019.2,1.8,133,0.55,0,9.997,-1
1061528400,Humid,0,0,79.6,84.04,74.93,0.86,1016.8,4.77,104,0.09,0,9.997,-1
1061614800,Humid,0,0,80.52,86.2,75.57,0.85,1015.4,2.07,154,0.19,0,9.997,-1
1061701200,Humid,0,0,80.11,85.01,74.74,0.84,1016.1,2.09,123,0.06,0,9.997,-1
1061787600,Humid,0,0,80.76,85.87,73.96,0.8,1016.7,5.65,107,0.11,0,9.997,-1
1061874000,Humid,0,0,81.87,88.61,75.29,0.81,1017.2,6.55,107,0.09,0,9.997,-1
1061960400,Humid,0,0,82.57,89.22,74.44,0.77,1017,8.3,92,0.09,0,9.997,-1
1062046800,Humid,0,0,83.62,91.87,75.6,0.77,1016.4,10.66,95,0.21,0,9.997,-1
1062133200,Humid,0.0009,0.11,78.84,82.65,75.99,0.91,1018.4,1.18,89,0.18,0,9.828,-1
1062219600,Humid,0,0,80.73,86.39,75.15,0.83,1019.2,6.92,81,0.2,0,9.997,-1
1062306000,Humid and Mostly Cloudy,0.02,0.2,80.28,85.32,74.7,0.83,1019,10.08,97,0.65,0,9.502,-1
1062392400,Drizzle and Humid,0.0108,0.73,79.78,84.37,74.78,0.85,1018.9,6.05,135,0.3,0,9.997,-1
1062478800,Rain and Humid,0.1532,1,76.88,78.45,73.37,0.89,1018.2,13.09,162,0.61,0,9.679,-1
1062565200,Humid,0,0,80.45,85.9,75.24,0.84,1017.5,5.35,113,0.31,0,9.997,-1
1062651600,Humid,0,0,80.21,86.74,76.82,0.89,1015.2,2.1,100,0.19,0,9.997,-1
1062738000,Humid,0,0,76.99,78.74,74.67,0.93,1012.8,0.37,89,0.14,0,9.687,-1
1062824400,Humid and Mostly Cloudy,0,0,79.16,83.32,75.67,0.89,1012.7,4.81,176,0.87,0,9.828,-1
1062910800,Humid,0,0,80.48,87.08,76.66,0.88,1013.2,5.99,236,0.09,0,9.658,-1
1062997200,Humid,0,0,80.88,87.59,76.46,0.86,1013.9,5.83,261,0,0,9.997,-1
1063083600,Humid,0,0,81.62,88.91,76.44,0.84,1014.4,4.56,51,0.09,0,9.997,-1
1063170000,Humid,0,0,80.12,84.59,73.64,0.81,1016.2,4.33,44,0.03,0,9.997,-1
1063256400,Humid,0,0,81.63,87.62,74.41,0.79,1015.9,0.86,79,0.19,0,9.997,-1
1063342800,Clear,0,0,80.17,83.71,70.97,0.74,1014.1,1.55,47,0.11,0,9.997,-1
1063429200,Humid and Partly Cloudy,0,0,81.07,86.26,73.68,0.78,1016,0.84,83,0.45,0,9.997,-1
1063515600,Humid and Partly Cloudy,0,0,81.57,87.61,74.54,0.79,1016.9,2.57,81,0.37,0,9.687,-1
1063602000,Humid,0,0,81.27,87.07,74.54,0.8,1015.2,3.11,42,0.1,0,9.997,-1
1063688400,Clear,0,0,78.03,79.28,71.24,0.8,1013.1,3.31,348,0,0,9.997,-1
1063774800,Humid,0,0,78.16,79.58,72.58,0.83,1011.1,3.56,331,0.07,0,9.997,-1
1063861200,Humid,0,0,79.36,83.03,73.1,0.81,1011.6,1.68,1,0.2,0,9.997,-1
1063947600,Humid,0,0,81.01,86.42,74.18,0.8,1013.9,0.93,135,0.09,0,9.997,-1
1064034000,Humid,0,0,81.91,88.44,74.92,0.79,1015.7,1.83,101,0.14,0,9.997,-1
1064120400,Humid and Partly Cloudy,0.0027,0.27,82.17,88.56,74.44,0.78,1015.8,7.15,83,0.33,0,9.997,-1
1064206800,Clear,0,0,82.09,86.67,71.47,0.7,1016.5,6.65,95,0.26,0,9.997,-1
1064293200,Humid,0,0,80.2,84.78,73.78,0.81,1015.6,0.49,100,0.09,0,9.997,-1
1064379600,Humid,0,0,80,85.17,75.72,0.87,1013.8,3.32,135,0.21,0,9.997,-1
1064466000,Humid,0,0,81.24,86.94,74.4,0.8,1014.8,2.49,114,0.31,0,9.997,-1
1064552400,Humid and Partly Cloudy,0,0,76.28,77.93,73.73,0.92,1013.6,0.82,84,0.32,0,9.997,-1
1064638800,Humid,0,0,79.1,83.02,75.03,0.87,1011.8,2.79,198,0.03,0,9.997,-1
1064725200,Humid,0,0,76.15,77.79,73.65,0.92,1013.2,1.08,187,0.06,0,9.997,-1
1064811600,Rain and Humid,0.229,0.89,75.91,77.48,73.08,0.91,1014,6.97,176,0.69,0,7.667,-1
1064898000,Humid,0.0028,0.14,76.26,77.95,74.01,0.93,1016.9,1.02,109,0.25,0,9.997,-1
1064984400,Possible Drizzle and Humid,0.0154,0.4,77.76,79.47,74.64,0.9,1016.9,0.1,0,0.17,0,9.658,-1
1065070800,Humid,0,0,77.43,78.88,72.64,0.85,1014.7,2.89,337,0.18,0,9.997,-1
1065157200,Partly Cloudy,0,0,77.48,78.54,69.59,0.77,1013.5,3.08,348,0.34,0,9.997,-1
1065243600,Clear,0,0,79.34,82.66,71.82,0.78,1013.2,0.63,56,0.17,0,9.997,-1
1065330000,Clear,0,0,79.68,82.99,71.09,0.75,1014.9,1.24,62,0.31,0,9.997,-1
1065416400,Partly Cloudy,0,0,80.67,84,69.8,0.7,1014.8,5.93,69,0.5,0,9.997,-1
1065502800,Clear,0,0,80.37,83.84,70.52,0.72,1014.1,5.11,73,0.29,0,9.997,-1
1065589200,Clear,0,0,79.7,82.5,69.1,0.7,1014.9,4.88,72,0.06,0,9.997,-1
1065675600,Clear,0,0,79.97,83.53,71.4,0.75,1013.6,3.54,30,0.15,0,9.997,-1
1065762000,Humid and Partly Cloudy,0,0,79.32,82.69,72.13,0.79,1012.2,0.88,30,0.32,0,9.997,-1
1065848400,Humid,0,0,79.93,84.13,73.33,0.8,1012.1,2.06,84,0.14,0,9.997,-1
1065934800,Humid and Partly Cloudy,0.0014,0.19,79.89,84.07,73.35,0.8,1012.9,0.54,139,0.38,0,9.997,-1
1066021200,Humid,0,0,79.92,84.36,74.04,0.82,1012.9,1.43,204,0.04,0,9.997,-1
1066107600,Humid,0,0,79.95,84.37,73.91,0.82,1013.1,2.24,207,0.12,0,9.997,-1
1066194000,Humid,0,0,79,82.28,72.71,0.81,1011.5,3.51,267,0,0,9.997,-1
1066280400,Clear,0,0,72.9,73.32,63.74,0.73,1016,3.79,5,0,0,9.997,-1
1066366800,Clear,0,0,78.32,79.02,66.64,0.67,1016.1,6.07,61,0.29,0,9.997,-1
1066453200,Humid and Overcast,0.0049,0.08,77.6,79.17,73.54,0.87,1013.4,1.12,345,0.99,0,9.632,-1
1066539600,Clear,0.0065,0.11,73.31,74.31,68.32,0.84,1013.3,1.75,347,0,0,9.997,-1
1066626000,Partly Cloudy,0.0049,0.08,74.37,75.41,68.87,0.83,1015.5,2.64,10,0.32,0,9.997,-1
1066712400,Partly Cloudy,0,0,75.23,76.5,70.77,0.86,1017.1,2.53,24,0.37,0,9.997,-1
1066798800,Mostly Cloudy,0,0,73.38,74.59,69.91,0.89,1013.7,1.29,244,0.66,0,9.997,-1
1066885200,Clear,0,0,73.84,74.89,68.82,0.84,1010.5,3.23,283,0,0,7.002,-1
1066971600,Clear,0,0,75.86,77,69.91,0.82,1012.8,2.6,313,0,0,9.84,-1
1067058000,Mostly Cloudy,0,0,79.18,81.78,69.02,0.71,1019.2,7.2,75,0.75,0,9.997,-1
1067144400,Mostly Cloudy,0.0008,0.25,78.99,81.74,70.19,0.75,1020.2,9.75,97,0.84,0,9.997,-1
1067230800,Clear,0,0,77.21,78.22,69.25,0.77,1015.4,2.69,106,0.06,0,9.997,-1
1067317200,Clear,0,0,75.95,76.88,68.38,0.77,1011.3,0.77,119,0,0,9.997,-1
1067403600,Humid,0,0,79.38,83.6,74.97,0.86,1008.7,4.68,155,0.14,0,9.997,-1
1067490000,Clear,0,0,71.04,71.82,66.11,0.84,1015.5,4.17,345,0.26,0,9.997,-1
1067576400,Light Rain,0.0184,0.81,76.28,77.59,71.33,0.85,1017.1,9.5,66,0.97,0,8.939,-1
1067662800,Clear,0.0006,0.09,77.3,77.69,63.71,0.63,1017.5,8.01,47,0.24,0,9.997,-1
1067749200,Light Rain,0.0577,0.73,74.21,75.46,70.4,0.88,1016.2,5.67,17,0.74,0,9.997,-1
1067835600,Light Rain,0.0161,1,71.81,73.03,69.44,0.92,1011.1,5.25,298,1,0,8.693,-1
1067922000,Humid,0,0,79.07,82.72,74.06,0.85,1015.1,4.63,110,0.2,0,9.997,-1
1068008400,Humid and Partly Cloudy,0,0,78.46,81.58,75.08,0.89,1016,6.63,105,0.42,0,9.997,-1
1068094800,Humid,0.0024,0.32,79.23,83.5,75.76,0.89,1017.4,4.02,100,0.18,0,9.997,-1
1068181200,Clear,0,0,72.77,74.24,71.4,0.95,1016.7,0.3,5,0.26,0,6.734,-1
1068267600,Humid and Partly Cloudy,0,0,76.96,78.51,73.24,0.88,1017.5,1.39,49,0.51,0,9.997,-1
1068354000,Humid,0,0,76.95,78.55,73.64,0.9,1017.7,4.34,63,0.29,0,9.997,-1
1068440400,Clear,0,0,74.68,76.03,71.2,0.89,1017.9,3.5,330,0.05,0,9.997,-1
1068526800,Possible Drizzle,0.0044,0.51,76.49,77.61,69.95,0.8,1018.3,10.44,56,0.47,0,9.997,-1
1068613200,Partly Cloudy,0,0,77.2,78.08,68.13,0.74,1018.5,8.09,58,0.39,0,9.997,-1
1068699600,Mostly Cloudy,0,0,76.93,77.84,68.36,0.75,1017.7,4.97,47,0.62,0,9.997,-1
1068786000,Clear,0,0,71.97,72.54,64.86,0.78,1018,1.09,341,0.13,0,9.997,-1
1068872400,Partly Cloudy,0,0,72.35,72.35,59.56,0.64,1020.6,5.31,64,0.56,0,9.997,-1
1068958800,Mostly Cloudy,0,0,74.74,74.81,60.75,0.62,1020.7,6.42,95,0.64,0,9.997,-1
1069045200,Clear,0,0,75.25,75.6,63.29,0.66,1021.2,5.49,104,0.18,0,9.997,-1
1069131600,Clear,0,0,77.22,77.97,67.02,0.71,1018.8,9.7,101,0.17,0,9.997,-1
1069218000,Overcast,0.0034,0.33,77.86,78.97,70.15,0.77,1016.5,6.32,127,0.94,0,9.997,-1
1069304400,Partly Cloudy,0,0,69.34,69.49,61.04,0.75,1012.8,8.61,321,0.39,0,9.997,-1
1069390800,Clear,0,0,68.69,68.7,59.82,0.73,1016,3.98,7,0.23,0,9.997,-1
1069477200,Partly Cloudy,0,0,70.61,70.61,59.08,0.67,1018.4,3.52,75,0.47,0,9.997,-1
1069563600,Mostly Cloudy,0,0,72.66,72.8,61.25,0.67,1018.6,2.61,73,0.75,0,9.997,-1
1069650000,Clear,0,0,73.16,73.22,60.64,0.65,1016.6,4.96,89,0.15,0,9.997,-1
1069736400,Clear,0,0,69.19,69.53,62.46,0.79,1014.6,0.26,180,0.08,0,9.997,-1
1069822800,Clear,0,0,72.95,73.3,63.16,0.71,1016.9,1.33,109,0,0,9.997,-1
1069909200,Partly Cloudy,0,0,73.59,73.59,59.48,0.61,1020.2,3.72,103,0.53,0,9.997,-1
1069995600,Clear,0,0,74.37,75.16,66.98,0.78,1018.9,3.59,102,0.11,0,9.997,-1
1070082000,Clear,0,0,73.25,74.27,68.44,0.85,1016.9,2.23,289,0.25,0,9.997,-1
1070168400,Mostly Cloudy,0,0,56.64,56.64,46.9,0.7,1022.2,7.12,348,0.82,0,9.997,-1
1070254800,Clear,0,0,66.76,66.76,54.44,0.65,1021.6,2.33,55,0.1,0,9.997,-1
1070341200,Partly Cloudy,0,0,64.11,64.14,58.95,0.83,1022.6,4.48,355,0.56,0,9.997,-1
1070427600,Partly Cloudy,0,0,70.13,70.13,54.43,0.57,1021.3,8.87,58,0.56,0,9.997,-1
1070514000,Partly Cloudy,0,0,73.15,73.39,62.23,0.69,1019.3,11.36,109,0.4,0,9.997,-1
1070600400,Clear,0,0,73.2,74.16,68.03,0.84,1016.8,3.47,133,0.23,0,9.997,-1
1070686800,Mostly Cloudy,0,0,69.46,70.05,64.39,0.84,1013.6,6.82,347,0.82,0,9.997,-1
1070773200,Clear,0,0,51.82,51.82,41.81,0.69,1017.8,6.62,317,0,0,9.997,-1
1070859600,Partly Cloudy,0,0,59.61,59.61,49.31,0.69,1019.1,5.18,342,0.46,0,9.997,-1
1070946000,Mostly Cloudy,0,0,67.32,67.32,57.63,0.71,1019.5,2.26,86,0.69,0,9.997,-1
